User ID,Birthdate,City,State,Zip,Available Points,Total Points Earned,Points Spent,Joined On,Last Seen,Tags
3432,,,,,1060,1060,0,8/21/2021 19:15,1/13/2022 13:55,ClassOf2025
3433,11/22/2002,,,,1380,1380,0,8/21/2021 19:15,2/26/2022 13:53,ClassOf2025
3434,4/7/2003,Jamesville,New York,13078,1200,1200,0,8/21/2021 19:19,2/22/2022 9:54,ClassOf2025|MBBvsDuke
3435,,,,,450,450,0,8/21/2021 19:19,1/12/2022 19:05,ClassOf2025
3436,,,,,900,900,0,8/21/2021 19:20,2/24/2022 20:25,ClassOf2025|MBBvsDuke
3437,,,,,1615,1615,0,8/21/2021 19:22,5/25/2022 17:20,ClassOf2025
3438,,,,,1490,1490,0,8/21/2021 19:22,4/9/2022 13:51,ClassOf2025
3439,5/28/2003,,,,1210,1210,0,8/21/2021 19:22,2/23/2022 22:14,ClassOf2025|MBBvsDuke
3440,,,,,975,2975,2000,8/21/2021 19:23,6/16/2022 13:00,ClassOf2025
3441,,,,,4860,4860,0,8/21/2021 19:23,12/4/2021 20:41,ClassOf2025
3442,,,,,4290,4790,500,8/21/2021 19:24,2/16/2022 11:27,ClassOf2025
3443,,,,,4330,4330,0,8/21/2021 19:24,3/19/2022 15:42,ClassOf2025|MBBvsDuke
3444,,,,,610,610,0,8/21/2021 19:24,3/7/2022 18:00,ClassOf2025
3445,7/3/2002,,,,960,1460,500,8/21/2021 19:25,5/16/2022 18:12,ClassOf2025
3446,,,,,550,550,0,8/21/2021 19:30,2/12/2022 15:06,ClassOf2025
3447,,,,,1575,1575,0,8/21/2021 19:31,6/16/2022 15:20,ClassOf2025
3448,1/26/2003,,,,750,750,0,8/21/2021 19:32,3/2/2022 16:41,ClassOf2025
3449,,,,,850,1350,500,8/21/2021 19:33,2/26/2022 18:57,ClassOf2025|MBBvsDuke
3450,,,,,2140,2140,0,8/21/2021 19:34,1/20/2022 22:05,ClassOf2025
3451,7/10/2002,Weston,MA,2493,2410,2410,0,8/21/2021 19:34,6/24/2022 14:54,ClassOf2025|MBBvsDuke
3452,,,,,410,410,0,8/21/2021 19:34,1/18/2022 20:16,ClassOf2024
3453,5/5/2003,Memphis,TN,38112,4230,4230,0,8/21/2021 19:41,4/18/2022 10:57,ClassOf2025|MBBvsDuke
3454,,,,,700,700,0,8/21/2021 19:46,3/12/2022 10:45,ClassOf2025
3455,,,,,510,1010,500,8/21/2021 19:52,4/8/2022 18:57,ClassOf2025
3456,,,,,1770,1770,0,8/21/2021 19:55,5/11/2022 13:01,ClassOf2024
3457,,,,,2560,2560,0,8/21/2021 19:55,6/9/2022 9:07,ClassOf2024
3458,5/30/2003,,,,1730,1730,0,8/21/2021 19:58,4/8/2022 12:44,ClassOf2025
3459,,,,,850,850,0,8/21/2021 19:58,1/29/2022 13:02,ClassOf2025
3460,,,,,3775,3775,0,8/21/2021 20:00,3/2/2022 17:17,ClassOf2025|MBBvsDuke
3461,,,,,1500,1500,0,8/21/2021 20:00,1/12/2022 18:57,ClassOf2025|MBBvsDuke
3462,,,,,1500,1500,0,8/21/2021 20:01,2/26/2022 17:25,ClassOf2025
3463,,,,,470,1470,1000,8/21/2021 20:01,4/8/2022 15:30,ClassOf2025
3464,,,,,15760,15760,0,8/21/2021 20:01,4/4/2022 22:03,ClassOf2025|MBBvsDuke
3465,11/11/2002,,,,5790,5790,0,8/21/2021 20:01,6/4/2022 8:49,ClassOf2025|MBBvsDuke
3466,1/30/2003,,,,1380,1380,0,8/21/2021 20:02,4/16/2022 9:11,ClassOf2025
3467,,,,,1750,1750,0,8/21/2021 20:02,3/27/2022 20:13,ClassOf2025|MBBvsDuke
3468,12/6/2002,,,,6170,6170,0,8/21/2021 20:02,4/12/2022 14:17,ClassOf2025|MBBvsDuke
3469,,,,,1160,1160,0,8/21/2021 20:03,5/3/2022 15:11,ClassOf2025|MBBvsDuke
3470,5/1/2003,,,,2500,2500,0,8/21/2021 20:03,1/26/2022 16:42,ClassOf2025|MBBvsDuke|Student
3471,,,,,1350,1850,500,8/21/2021 20:04,2/26/2022 18:06,ClassOf2025|MBBvsDuke
3472,,,,,1240,1240,0,8/21/2021 20:05,6/28/2022 12:13,ClassOf2025
3473,,,,,310,310,0,8/21/2021 20:07,3/1/2022 15:21,ClassOf2025
3474,,,,,3350,4350,1000,8/21/2021 20:07,3/2/2022 20:54,ClassOf2025
3475,,,,,960,960,0,8/21/2021 20:07,4/16/2022 11:16,ClassOf2024
3476,,,,,2270,2270,0,8/21/2021 20:10,4/8/2022 15:25,GraduateStudent|MBBvsDuke
3477,,,,,1970,1970,0,8/21/2021 20:11,5/16/2022 1:10,ClassOf2025
3478,,,,,640,640,0,8/21/2021 20:20,4/15/2022 11:56,ClassOf2025
3479,,,,,1100,1100,0,8/21/2021 20:23,6/12/2022 19:16,ClassOf2025
3480,,,,,4180,4180,0,8/21/2021 20:27,6/30/2022 18:31,ClassOf2025|MBBvsDuke
3481,,,,,1770,1770,0,8/21/2021 20:33,5/4/2022 9:04,ClassOf2025
3482,,,,,3010,3010,0,8/21/2021 20:34,4/16/2022 16:02,ClassOf2025|MBBvsDuke
3483,4/17/2002,,,,460,460,0,8/21/2021 20:35,3/29/2022 16:04,ClassOf2025
3484,,,,,4410,4410,0,8/21/2021 20:36,5/3/2022 20:12,ClassOf2025|MBBvsDuke
3485,,,,,5110,5110,0,8/21/2021 20:37,6/10/2022 23:24,ClassOf2025|MBBvsDuke
3486,,,,,2400,2400,0,8/21/2021 20:38,3/2/2022 21:01,ClassOf2025|MBBvsDuke
3487,,,,,790,790,0,8/21/2021 20:38,5/4/2022 12:13,ClassOf2025
3488,,,,,500,1000,500,8/21/2021 20:39,3/13/2022 10:39,ClassOf2025
3489,12/19/2002,,,,9850,9850,0,8/21/2021 20:42,4/15/2022 13:10,ClassOf2025|MBBvsDuke
3490,,,,,1290,1290,0,8/21/2021 20:45,6/18/2022 14:36,ClassOf2025
3491,,,,,1650,1650,0,8/21/2021 20:47,3/3/2022 16:33,ClassOf2025
3492,,,,,3000,3000,0,8/21/2021 20:56,3/15/2022 11:32,ClassOf2024
3493,,,,,2790,2790,0,8/21/2021 21:00,4/21/2022 12:51,ClassOf2025
3494,,,,,7730,7730,0,8/21/2021 21:01,6/22/2022 22:22,ClassOf2025|MBBvsDuke
3495,10/23/2002,,,,2220,2220,0,8/21/2021 21:03,4/9/2022 10:16,ClassOf2025
3496,,,,,2060,2060,0,8/21/2021 21:03,4/7/2022 22:10,ClassOf2025
3497,,,,,2150,2150,0,8/21/2021 21:12,3/23/2022 18:14,ClassOf2025|MBBvsDuke
3498,,,,,1450,1450,0,8/21/2021 21:12,11/13/2021 20:04,ClassOf2025
3499,10/30/2002,,,,3450,3450,0,8/21/2021 21:47,5/10/2022 18:03,ClassOf2025
3500,,,,,2870,2870,0,8/21/2021 23:49,4/12/2022 16:56,ClassOf2025
3501,,,,,1130,1130,0,8/22/2021 1:25,4/24/2022 11:32,ClassOf2025
3502,,,,,570,570,0,8/22/2021 7:54,4/18/2022 10:57,GraduateStudent
3503,,,,,1750,2250,500,8/22/2021 9:15,3/14/2022 9:01,ClassOf2025|MBBvsDuke
3504,,,,,2440,2440,0,8/22/2021 9:44,4/18/2022 11:03,ClassOf2025|MBBvsDuke
3505,,,,,600,600,0,8/22/2021 11:01,3/22/2022 9:57,ClassOf2025
3506,4/16/2002,,,,650,650,0,8/22/2021 11:05,3/10/2022 11:16,ClassOf2025
3507,,,,,900,900,0,8/22/2021 11:11,2/28/2022 21:11,ClassOf2025
3508,2/18/2003,,,,4440,4440,0,8/22/2021 11:14,4/16/2022 13:21,ClassOf2025|MBBvsDuke
3509,,,,,1420,1420,0,8/22/2021 12:08,4/14/2022 17:21,ClassOf2024|MBBvsDuke
3510,,,,,410,410,0,8/22/2021 12:27,5/23/2022 17:54,ClassOf2025
3511,,,,,450,450,0,8/22/2021 12:29,3/2/2022 21:09,ClassOf2025
3512,,,,,900,900,0,8/22/2021 13:53,2/19/2022 16:13,ClassOf2025
3513,,,,,400,400,0,8/22/2021 15:24,2/24/2022 13:18,ClassOf2025
3514,,,,,0,1000,1000,8/22/2021 15:44,3/5/2022 14:48,ClassOf2025
3515,,,,,850,850,0,8/22/2021 17:22,2/18/2022 9:35,ClassOf2025
3516,,,,,1760,1760,0,8/22/2021 17:30,4/16/2022 17:13,ClassOf2025|MBBvsDuke
3517,,,,,500,500,0,8/22/2021 17:30,2/26/2022 19:46,ClassOf2025
3518,,,,,630,1130,500,8/22/2021 18:07,5/3/2022 21:15,ClassOf2025|MBBvsDuke
3519,,,,,1150,1150,0,8/22/2021 18:25,1/13/2022 19:41,ClassOf2025
3520,,,,,8230,8230,0,8/22/2021 19:03,3/24/2022 9:01,ClassOf2025
3521,,,,,5635,5635,0,8/22/2021 19:09,6/30/2022 16:11,ClassOf2025|MBBvsDuke
3522,4/12/2003,,,,1360,5360,4000,8/22/2021 19:16,2/28/2022 17:50,ClassOf2025
3523,,,,,3470,3470,0,8/22/2021 19:17,5/26/2022 20:11,ClassOf2025
3524,,,,,300,800,500,8/22/2021 19:38,2/8/2022 13:52,ClassOf2025
3525,,,,,4700,4700,0,8/22/2021 20:00,5/6/2022 11:54,ClassOf2025|MBBvsDuke
3526,,,,,6410,6410,0,8/22/2021 20:00,6/17/2022 1:03,ClassOf2025|MBBvsDuke
3527,,,,,0,500,500,8/22/2021 20:01,2/26/2022 14:48,ClassOf2025
3528,,,,,400,400,0,8/22/2021 20:01,2/24/2022 18:57,ClassOf2025
3529,3/7/2003,,,,1310,1310,0,8/22/2021 20:01,3/29/2022 16:01,ClassOf2025|MBBvsDuke
3530,,,,,1410,1410,0,8/22/2021 20:07,4/20/2022 1:15,ClassOf2025
3531,,,,,4490,4490,0,8/22/2021 20:14,6/5/2022 14:30,ClassOf2025
3532,,,,,400,400,0,8/22/2021 20:16,1/22/2022 18:51,ClassOf2025
3533,,,,,270,1270,1000,8/22/2021 20:17,1/19/2022 13:15,ClassOf2025
3534,4/21/2003,,,,1650,1650,0,8/22/2021 20:18,3/25/2022 13:55,ClassOf2025|MBBvsDuke
3535,,,,,450,450,0,8/22/2021 20:18,11/13/2021 19:12,ClassOf2025
3536,7/4/2003,,,,3770,4270,500,8/22/2021 20:19,3/26/2022 0:25,ClassOf2025|MBBvsDuke
3537,,,,,1160,1160,0,8/22/2021 20:19,1/22/2022 19:54,ClassOf2025
3538,2/14/2003,,,,6420,6420,0,8/22/2021 20:34,4/10/2022 9:28,ClassOf2025
3539,,,,,1050,1050,0,8/22/2021 20:37,9/4/2021 20:32,ClassOf2025
3540,,,,,700,700,0,8/22/2021 20:37,3/5/2022 15:26,ClassOf2025
3541,,,,,1000,1000,0,8/22/2021 20:38,2/28/2022 19:12,ClassOf2025
3542,,,,,1150,1150,0,8/22/2021 20:38,3/10/2022 10:35,ClassOf2025
3543,,,,,1750,2250,500,8/22/2021 20:38,3/15/2022 17:20,ClassOf2025|MBBvsDuke
3544,,,,,1010,1510,500,8/22/2021 20:40,6/9/2022 12:37,ClassOf2025|MBBvsDuke|Student
3545,,,,,1200,1200,0,8/22/2021 20:59,1/12/2022 17:40,ClassOf2022
3546,2/19/2003,,,,8655,8655,0,8/22/2021 21:50,6/23/2022 9:05,ClassOf2025|MBBvsDuke
3547,,,,,1910,1910,0,8/22/2021 22:13,5/5/2022 18:50,ClassOf2025|MBBvsDuke
3548,1/16/2002,,,,1210,1210,0,8/22/2021 23:07,5/21/2022 14:53,ClassOf2025
3549,10/29/2002,,,,1400,1400,0,8/23/2021 0:24,3/1/2022 19:40,ClassOf2025
3550,,,,,300,300,0,8/23/2021 0:25,1/20/2022 14:54,ClassOf2025
3551,8/21/2003,,,,2010,2010,0,8/23/2021 10:16,5/30/2022 17:44,ClassOf2025
3552,,,,,3000,3000,0,8/23/2021 11:44,3/2/2022 22:04,ClassOf2025|MBBvsDuke
3553,,,,,6560,6560,0,8/23/2021 12:36,3/9/2022 15:23,ClassOf2025|MBBvsDuke
3554,,,,,2210,2210,0,8/23/2021 13:07,4/12/2022 19:26,ClassOf2025|MBBvsDuke
3555,11/20/2002,,,,4490,4490,0,8/23/2021 17:08,4/16/2022 10:55,ClassOf2025|MBBvsDuke
3556,,,,,2050,2050,0,8/23/2021 18:26,3/12/2022 10:44,ClassOf2025|MBBvsDuke
3557,,,,,310,310,0,8/23/2021 20:15,6/19/2022 14:21,ClassOf2025
3558,,,,,810,810,0,8/23/2021 20:15,5/5/2022 21:02,ClassOf2025
3559,,,,,300,300,0,8/23/2021 20:15,8/23/2021 20:16,ClassOf2025
3560,,,,,300,300,0,8/24/2021 12:04,1/24/2022 16:27,ClassOf2025
3561,,,,,300,300,0,8/24/2021 14:41,1/22/2022 19:19,ClassOf2025
3562,8/14/2003,,,,2125,2125,0,8/24/2021 20:04,4/22/2022 13:03,ClassOf2025|MBBvsDuke
3563,,,,,1380,1380,0,8/24/2021 21:54,4/16/2022 13:16,ClassOf2025
3564,,,,,1400,2400,1000,8/25/2021 10:06,3/5/2022 14:30,ClassOf2025|MBBvsDuke
3565,,,,,1280,1280,0,8/25/2021 11:06,7/1/2022 7:34,ClassOf2024|MBBvsDuke
3566,,,,,1550,1550,0,8/25/2021 12:16,3/24/2022 18:00,ClassOf2024
3567,2/16/2003,,,,2100,2100,0,8/25/2021 14:17,11/4/2021 19:09,ClassOf2025
3568,,,,,2960,2960,0,8/25/2021 14:22,4/15/2022 18:19,ClassOf2025
3569,,,,,3750,3750,0,8/25/2021 14:59,3/2/2022 20:11,ClassOf2025
3570,,,,,2000,2000,0,8/25/2021 17:52,3/27/2022 13:44,ClassOf2025
3571,,,,,8500,8500,0,8/25/2021 18:23,5/6/2022 11:36,ClassOf2023
3572,5/10/2003,Greensboro,North Carolina,27410,9520,9520,0,8/25/2021 20:34,5/6/2022 11:31,ClassOf2025|MBBvsDuke|Student
3573,6/29/1998,Winston-Salem,North Carolina,27101,1890,7890,6000,8/25/2021 20:42,7/1/2022 8:14,GraduateStudent|MBBvsDuke
3572,5/10/2003,Greensboro,North Carolina,27410,9520,9520,0,8/25/2021 20:34,5/6/2022 11:31,ClassOf2025|MBBvsDuke|Student
3573,6/29/1998,Winston-Salem,North Carolina,27101,1890,7890,6000,8/25/2021 20:42,7/1/2022 8:14,GraduateStudent|MBBvsDuke
3574,9/15/2001,,,,910,910,0,8/25/2021 20:46,4/8/2022 12:45,ClassOf2024
3575,,,,,2510,2510,0,8/25/2021 21:15,5/3/2022 13:00,ClassOf2025|Student
3576,,,,,450,450,0,8/25/2021 21:52,9/26/2021 17:15,ClassOf2024
3577,2/21/2002,,,,3630,3630,0,8/25/2021 22:03,4/14/2022 18:16,ClassOf2024
3578,,,,,3740,3740,0,8/25/2021 22:04,4/20/2022 20:59,GraduateStudent|MBBvsDuke
3579,9/18/2001,Winston-Salem,North Carolina,27109,3040,3040,0,8/26/2021 0:07,5/14/2022 12:20,ClassOf2025|MBBvsDuke
3580,6/11/2003,Palmetto Bay,Florida,33157,1400,1400,0,8/26/2021 8:59,11/30/2021 14:26,ClassOf2025
3581,12/24/2002,,,,2640,2640,0,8/26/2021 9:23,1/18/2022 19:00,ClassOf2025
3582,2/15/1999,Winston-Salem,North Carolina,27106,8475,8475,0,8/26/2021 10:28,4/9/2022 23:21,GraduateStudent|MBBvsDuke
3583,11/13/1998,,,,7585,7585,0,8/26/2021 10:30,5/31/2022 18:59,ClassOf2024|MBBvsDuke
3584,,,,,710,710,0,8/26/2021 10:45,5/4/2022 12:02,ClassOf2025
3585,5/28/1998,Winston-Salem,North Carolina,27106,3310,20310,17000,8/26/2021 13:10,6/13/2022 17:47,GraduateStudent
3586,6/28/1999,,,,2610,2610,0,8/26/2021 13:13,3/14/2022 9:02,GraduateStudent
3587,,,,,400,400,0,8/26/2021 13:24,3/14/2022 9:39,ClassOf2025
3588,9/24/2002,,,,110,610,500,8/26/2021 13:44,5/4/2022 9:15,ClassOf2025
3589,12/19/2002,,,,360,860,500,8/26/2021 13:45,5/28/2022 12:12,ClassOf2025
3590,,,,,2290,2290,0,8/26/2021 13:47,5/26/2022 20:06,ClassOf2025
3591,12/15/1999,,,,1010,1010,0,8/26/2021 14:02,4/10/2022 11:21,GraduateStudent
3592,4/22/1998,,,,2090,2090,0,8/26/2021 14:19,6/10/2022 23:45,GraduateStudent
3593,10/15/1997,,,,1450,1450,0,8/26/2021 14:23,3/21/2022 9:09,GraduateStudent
3594,,,,,710,710,0,8/26/2021 14:27,4/15/2022 12:32,GraduateStudent
3595,,,,,1370,1370,0,8/26/2021 14:27,4/18/2022 22:22,GraduateStudent
3596,,,,,1610,1610,0,8/26/2021 14:49,1/12/2022 18:41,ClassOf2025|MBBvsDuke
3597,,,,,860,860,0,8/26/2021 14:52,1/18/2022 14:57,GraduateStudent|Student
3598,10/22/1998,Ormond Beach,Florida,32174,3680,3680,0,8/26/2021 14:53,5/2/2022 22:12,ClassOf2024
3599,,,,,1000,1500,500,8/26/2021 15:05,3/11/2022 19:38,ClassOf2025
3600,10/27/2002,,,,2210,3710,1500,8/26/2021 15:24,3/29/2022 11:49,ClassOf2025|MBBvsDuke
3601,8/6/2003,,,,8530,8530,0,8/26/2021 15:48,5/27/2022 12:39,ClassOf2025
3602,,,,,1500,1500,0,8/26/2021 15:52,3/2/2022 21:11,ClassOf2022|21LXA
3603,,,,,360,360,0,8/26/2021 15:53,4/8/2022 11:23,ClassOf2024
3604,,,,,1090,1590,500,8/26/2021 16:35,4/11/2022 17:51,ClassOf2025
3605,,,,,2640,2640,0,8/26/2021 17:05,5/2/2022 18:02,ClassOf2025|MBBvsDuke
3606,,,,,300,300,0,8/26/2021 17:24,3/21/2022 20:07,ClassOf2023
3607,12/21/1998,,,,560,560,0,8/26/2021 17:26,3/14/2022 11:57,GraduateStudent
3608,,,,,2160,2160,0,8/26/2021 17:32,2/19/2022 11:58,ClassOf2025
3609,10/21/1998,,,,2785,2785,0,8/26/2021 17:40,4/22/2022 14:12,GraduateStudent
3610,,,,,750,750,0,8/26/2021 17:42,11/3/2021 20:11,ClassOf2023
3611,,,,,1790,6290,4500,8/26/2021 17:56,5/3/2022 18:03,GraduateStudent|MBBvsDuke
3612,10/6/2002,,,,3200,3200,0,8/26/2021 18:03,6/27/2022 21:12,ClassOf2025
3613,,,,,300,300,0,8/26/2021 18:06,3/16/2022 18:28,GraduateStudent
3614,,,,,3980,3980,0,8/26/2021 18:07,5/3/2022 19:24,GraduateStudent
3615,7/28/2000,,,,16425,16425,0,8/26/2021 18:18,3/2/2022 22:40,ClassOf2022
3616,,,,,450,450,0,8/26/2021 18:18,10/2/2021 12:27,ClassOf2025
3617,,,,,500,500,0,8/26/2021 18:18,11/18/2021 18:23,ClassOf2025
3618,8/12/2003,,,,2760,2760,0,8/26/2021 18:25,5/3/2022 13:05,ClassOf2025
3619,,,,,1310,1310,0,8/26/2021 18:26,2/28/2022 16:59,ClassOf2025|MBBvsDuke
3620,,,,,700,700,0,8/26/2021 18:27,3/24/2022 2:50,ClassOf2025
3621,,,,,300,300,0,8/26/2021 18:28,1/12/2022 18:01,ClassOf2025
3622,,,,,450,450,0,8/26/2021 18:31,2/24/2022 15:02,GraduateStudent
3623,,,,,1360,2360,1000,8/26/2021 18:31,4/15/2022 15:08,GraduateStudent
3624,,,,,1455,1455,0,8/26/2021 18:31,4/15/2022 18:55,ClassOf2024
3625,,,,,2280,2280,0,8/26/2021 18:39,6/30/2022 19:51,ClassOf2025
3626,,,,,4330,4330,0,8/26/2021 18:42,4/9/2022 14:29,ClassOf2025|MBBvsDuke
3627,,,,,400,400,0,8/26/2021 18:44,12/11/2021 18:09,ClassOf2022
3628,,,,,300,300,0,8/26/2021 18:45,3/30/2022 11:03,ClassOf2023
3629,,,,,1220,1220,0,8/26/2021 18:47,5/10/2022 18:05,ClassOf2025
3630,,,,,1100,1100,0,8/26/2021 18:48,3/19/2022 15:33,GraduateStudent
3631,,,,,900,1900,1000,8/26/2021 18:49,3/25/2022 17:20,ClassOf2025
3632,,,,,1070,1070,0,8/26/2021 18:49,6/16/2022 17:36,ClassOf2025
3633,,,,,460,960,500,8/26/2021 18:52,2/9/2022 11:49,ClassOf2025
3634,,,,,1410,1410,0,8/26/2021 18:52,2/19/2022 13:16,ClassOf2025|MBBvsDuke
3635,8/19/1999,,,,400,400,0,8/26/2021 18:53,4/1/2022 14:21,ClassOf2022
3636,,,,,2825,2825,0,8/26/2021 18:53,4/21/2022 20:21,ClassOf2025
3637,,,,,460,460,0,8/26/2021 18:53,4/9/2022 10:16,ClassOf2022
3638,,,,,2660,2660,0,8/26/2021 18:54,4/19/2022 9:27,ClassOf2022|MBBvsDuke
3639,10/20/1998,,,,1250,1250,0,8/26/2021 18:55,3/2/2022 21:47,GraduateStudent
3640,,,,,950,950,0,8/26/2021 18:55,1/18/2022 18:34,ClassOf2025
3641,9/1/1998,,,,880,2880,2000,8/26/2021 18:55,3/8/2022 22:58,ClassOf2024
3642,7/10/2002,,,,1010,2010,1000,8/26/2021 18:56,3/13/2022 22:15,ClassOf2025|MBBvsDuke
3643,,,,,1180,1680,500,8/26/2021 18:59,4/5/2022 13:42,ClassOf2025
3644,,,,,570,570,0,8/26/2021 18:59,4/17/2022 20:36,ClassOf2024
3645,,,,,410,410,0,8/26/2021 18:59,5/11/2022 11:06,ClassOf2023|21EPI
3646,,,,,1310,1310,0,8/26/2021 19:01,4/18/2022 19:32,ClassOf2024|MBBvsDuke
3647,,,,,1450,1450,0,8/26/2021 19:01,6/6/2022 21:52,ClassOf2022|MBBvsDuke
3648,,,,,1750,1750,0,8/26/2021 19:01,2/22/2022 11:12,ClassOf2025
3649,,,,,1100,1100,0,8/26/2021 19:02,3/2/2022 20:04,ClassOf2025
3650,,,,,2160,2160,0,8/26/2021 19:05,4/30/2022 19:52,ClassOf2025
3651,3/7/2001,,,,6460,12460,6000,8/26/2021 19:06,4/17/2022 13:01,ClassOf2023|MBBvsDuke
3652,,,,,960,960,0,8/26/2021 19:07,6/26/2022 16:32,ClassOf2025
3653,,,,,2680,2680,0,8/26/2021 19:07,4/18/2022 11:04,ClassOf2025
3654,,,,,5620,5620,0,8/26/2021 19:07,4/10/2022 14:12,ClassOf2023|MBBvsDuke
3655,,,,,2370,2370,0,8/26/2021 19:07,5/9/2022 18:03,GraduateStudent
3656,,,,,800,800,0,8/26/2021 19:07,1/27/2022 17:46,GraduateStudent
3657,9/18/2002,,,,1070,1070,0,8/26/2021 19:07,5/2/2022 18:00,ClassOf2025
3658,,,,,1700,1700,0,8/26/2021 19:07,3/16/2022 10:18,ClassOf2025|MBBvsDuke
3659,,,,,400,400,0,8/26/2021 19:08,9/14/2021 11:33,ClassOf2025
3660,,,,,2280,2280,0,8/26/2021 19:08,5/26/2022 20:15,GraduateStudent|MBBvsDuke
3661,,,,,600,600,0,8/26/2021 19:08,4/6/2022 9:00,ClassOf2025
3662,,,,,2670,2670,0,8/26/2021 19:08,3/14/2022 9:59,ClassOf2025
3663,,,,,810,1310,500,8/26/2021 19:09,5/27/2022 0:14,ClassOf2025
3664,5/20/2003,,,,2530,2530,0,8/26/2021 19:09,4/10/2022 16:37,ClassOf2025
3665,,,,,850,850,0,8/26/2021 19:09,3/26/2022 17:15,ClassOf2025
3666,,,,,2080,2080,0,8/26/2021 19:10,4/18/2022 10:58,ClassOf2025|MBBvsDuke
3667,,,,,700,700,0,8/26/2021 19:10,1/28/2022 20:27,ClassOf2022
3668,,,,,2320,2320,0,8/26/2021 19:11,4/8/2022 19:03,ClassOf2025|MBBvsDuke
3669,,,,,3330,3330,0,8/26/2021 19:12,5/11/2022 8:33,ClassOf2023
3670,,,,,550,550,0,8/26/2021 19:12,2/17/2022 13:38,GraduateStudent
3671,4/22/2003,,,,5285,5285,0,8/26/2021 19:13,3/16/2022 18:37,ClassOf2025|MBBvsDuke
3672,,,,,1400,1400,0,8/26/2021 19:13,3/9/2022 18:34,ClassOf2025|MBBvsDuke
3673,,,,,1260,1260,0,8/26/2021 19:14,4/15/2022 18:48,ClassOf2025|MBBvsDuke
3674,12/14/2002,,,,6550,6550,0,8/26/2021 19:15,3/17/2022 12:49,ClassOf2025|MBBvsDuke
3675,,,,,800,800,0,8/26/2021 19:15,3/1/2022 23:23,ClassOf2025
3676,5/21/2003,,,,610,610,0,8/26/2021 19:15,4/28/2022 3:00,ClassOf2025
3677,,,,,1050,1050,0,8/26/2021 19:15,3/2/2022 19:22,ClassOf2025
3678,5/23/1999,Winston Salem ,North Carolina,27106,7500,13500,6000,8/26/2021 19:15,5/5/2022 1:55,GraduateStudent
3679,,,,,100,600,500,8/26/2021 19:15,3/2/2022 12:17,ClassOf2025
3680,,,,,550,550,0,8/26/2021 19:16,2/18/2022 18:20,ClassOf2025
3681,,,,,1110,1110,0,8/26/2021 19:17,4/12/2022 15:25,ClassOf2025
3682,,,,,1235,1235,0,8/26/2021 19:17,3/1/2022 19:35,ClassOf2025
3683,,,,,2630,2630,0,8/26/2021 19:17,4/22/2022 13:28,ClassOf2024|MBBvsDuke
3684,,,,,1450,1450,0,8/26/2021 19:18,3/19/2022 16:11,ClassOf2024
3685,,,,,3800,3800,0,8/26/2021 19:19,3/2/2022 22:15,ClassOf2025|MBBvsDuke
3686,,,,,2500,2500,0,8/26/2021 19:19,6/26/2022 8:25,ClassOf2025
3687,,,,,800,1300,500,8/26/2021 19:20,1/22/2022 19:58,ClassOf2025
3688,,,,,310,310,0,8/26/2021 19:20,6/7/2022 17:27,ClassOf2025
3689,,,,,660,660,0,8/26/2021 19:21,1/18/2022 14:44,ClassOf2025
3690,,,,,50,550,500,8/26/2021 19:21,1/12/2022 19:03,ClassOf2022
3691,4/2/1996,,,,1890,1890,0,8/26/2021 19:21,5/8/2022 14:46,GraduateStudent
3692,,,,,250,750,500,8/26/2021 19:22,3/27/2022 14:22,ClassOf2022|Student
3693,11/10/2002,,,,1600,1600,0,8/26/2021 19:22,1/22/2022 19:32,ClassOf2025|MBBvsDuke
3694,,,,,3080,3080,0,8/26/2021 19:22,4/16/2022 16:37,ClassOf2025
3695,,,,,300,300,0,8/26/2021 19:24,8/26/2021 19:24,ClassOf2022
3696,,,,,850,1350,500,8/26/2021 19:26,2/8/2022 21:10,ClassOf2025|MBBvsDuke
3697,,,,,1460,1460,0,8/26/2021 19:26,4/14/2022 18:00,ClassOf2025
3698,,,,,600,600,0,8/26/2021 19:26,3/2/2022 11:50,ClassOf2022|MBBvsDuke
3699,,,,,1050,1050,0,8/26/2021 19:26,3/19/2022 16:44,ClassOf2023
3700,,,,,2950,2950,0,8/26/2021 19:27,7/1/2022 8:01,ClassOf2022
3701,,,,,2130,3130,1000,8/26/2021 19:27,4/22/2022 20:12,ClassOf2025|MBBvsDuke
3702,,,,,700,700,0,8/26/2021 19:28,1/12/2022 17:25,ClassOf2022
3703,10/22/2000,,,,520,520,0,8/26/2021 19:28,4/29/2022 16:06,ClassOf2023
3704,,,,,2260,2260,0,8/26/2021 19:29,3/18/2022 0:47,ClassOf2025|MBBvsDuke
3705,,,,,900,1400,500,8/26/2021 19:29,2/26/2022 17:13,ClassOf2025
3706,,,,,660,660,0,8/26/2021 19:29,6/18/2022 11:41,ClassOf2025
3707,,,,,760,760,0,8/26/2021 19:29,5/3/2022 18:10,ClassOf2022
3708,,Vienna,VA,22180,920,920,0,8/26/2021 19:29,1/22/2022 19:51,ClassOf2025
3709,,,,,550,550,0,8/26/2021 19:30,1/12/2022 10:59,ClassOf2025
3710,,,,,1100,1100,0,8/26/2021 19:31,1/22/2022 18:51,ClassOf2025|MBBvsDuke
3711,,,,,970,970,0,8/26/2021 19:31,6/30/2022 20:12,ClassOf2025|MBBvsDuke
